Time,Temperature,Humidity
2024-11-14 08:25:42,19,17℃,41,17%RH
2024-11-14 08:25:43,19,17℃,40,98%RH
2024-11-14 08:25:44,19,25℃,40,91%RH
2024-11-14 08:25:45,19,14℃,40,66%RH
2024-11-14 08:25:46,19,22℃,40,68%RH
2024-11-14 08:25:47,19,18℃,40,45%RH
2024-11-14 08:25:48,19,13℃,40,35%RH
2024-11-14 08:25:49,19,15℃,40,23%RH
2024-11-14 08:25:50,19,13℃,40,19%RH
2024-11-14 08:25:51,19,24℃,40,15%RH
2024-11-14 08:25:52,19,22℃,40,08%RH
2024-11-14 08:25:53,19,18℃,39,98%RH
2024-11-14 08:25:54,19,17℃,39,93%RH
2024-11-14 08:25:55,19,28℃,39,71%RH
2024-11-14 08:25:56,19,17℃,39,75%RH
2024-11-14 08:25:57,19,21℃,39,62%RH
2024-11-14 08:25:58,19,17℃,39,57%RH
2024-11-14 08:25:59,19,20℃,39,47%RH
2024-11-14 08:26:00,19,11℃,39,39%RH
2024-11-14 08:26:01,19,25℃,39,35%RH
2024-11-14 08:26:02,19,14℃,39,33%RH
2024-11-14 08:26:03,19,14℃,39,29%RH
2024-11-14 08:26:04,19,15℃,39,25%RH
2024-11-14 08:26:05,19,20℃,39,20%RH
2024-11-14 08:26:06,19,15℃,39,05%RH
2024-11-14 08:26:07,19,14℃,39,23%RH
2024-11-14 08:26:08,19,21℃,38,98%RH
2024-11-14 08:26:09,19,18℃,39,03%RH
2024-11-14 08:26:10,19,17℃,38,85%RH
2024-11-14 08:26:11,19,10℃,38,90%RH
2024-11-14 08:26:12,19,07℃,38,98%RH
2024-11-14 08:26:13,19,03℃,38,88%RH
2024-11-14 08:26:14,19,10℃,38,85%RH
2024-11-14 08:26:15,19,03℃,38,77%RH
2024-11-14 08:26:16,18,93℃,38,83%RH
2024-11-14 08:26:17,19,00℃,38,88%RH
2024-11-14 08:26:18,18,94℃,38,76%RH
2024-11-14 08:26:19,19,03℃,38,86%RH
2024-11-14 08:26:20,19,01℃,38,82%RH
2024-11-14 08:26:21,18,97℃,38,63%RH
2024-11-14 08:26:22,18,87℃,38,63%RH
2024-11-14 08:26:23,18,98℃,38,63%RH
2024-11-14 08:26:24,18,93℃,38,65%RH
2024-11-14 08:26:25,18,87℃,38,66%RH
2024-11-14 08:26:26,18,93℃,38,68%RH
2024-11-14 08:26:27,18,94℃,38,51%RH
2024-11-14 08:26:28,18,91℃,38,60%RH
2024-11-14 08:26:29,18,86℃,38,58%RH
2024-11-14 08:26:30,18,87℃,38,66%RH
2024-11-14 08:26:31,18,80℃,38,72%RH
2024-11-14 08:26:32,18,82℃,38,60%RH
2024-11-14 08:26:33,18,83℃,38,58%RH
2024-11-14 08:26:34,18,80℃,38,49%RH
2024-11-14 08:26:35,18,77℃,38,50%RH
2024-11-14 08:26:36,18,78℃,38,55%RH
2024-11-14 08:26:37,18,70℃,38,54%RH
2024-11-14 08:26:38,18,76℃,38,61%RH
2024-11-14 08:26:39,18,70℃,38,62%RH
2024-11-14 08:26:40,18,66℃,38,60%RH
2024-11-14 08:26:41,18,66℃,38,59%RH
2024-11-14 08:26:42,18,71℃,38,50%RH
2024-11-14 08:26:43,18,69℃,38,44%RH
2024-11-14 08:26:44,18,70℃,38,54%RH
2024-11-14 08:26:45,18,57℃,38,48%RH
2024-11-14 08:26:46,18,60℃,38,57%RH
2024-11-14 08:26:47,18,69℃,38,57%RH
2024-11-14 08:26:48,18,59℃,38,43%RH
2024-11-14 08:26:49,18,64℃,38,49%RH
2024-11-14 08:26:50,18,57℃,38,41%RH
2024-11-14 08:26:51,18,53℃,38,49%RH
2024-11-14 08:26:52,18,60℃,38,53%RH
2024-11-14 08:26:53,18,53℃,38,61%RH
2024-11-14 08:26:54,18,45℃,38,55%RH
2024-11-14 08:26:55,18,45℃,38,55%RH
2024-11-14 08:26:56,18,45℃,38,67%RH
2024-11-14 08:26:57,18,47℃,38,61%RH
2024-11-14 08:26:58,18,46℃,38,57%RH
2024-11-14 08:26:59,18,43℃,38,52%RH
2024-11-14 08:27:00,18,42℃,38,67%RH
2024-11-14 08:27:01,18,43℃,38,64%RH
2024-11-14 08:27:02,18,39℃,38,73%RH
2024-11-14 08:27:03,18,40℃,38,67%RH
2024-11-14 08:27:04,18,38℃,38,63%RH
2024-11-14 08:27:05,18,36℃,38,73%RH
2024-11-14 08:27:06,18,38℃,38,78%RH
2024-11-14 08:27:07,18,31℃,38,73%RH
2024-11-14 08:27:08,18,31℃,38,66%RH
2024-11-14 08:27:09,18,29℃,38,74%RH
2024-11-14 08:27:10,18,29℃,38,66%RH
2024-11-14 08:27:11,18,28℃,38,82%RH
2024-11-14 08:27:12,18,28℃,38,83%RH
2024-11-14 08:27:13,18,19℃,38,62%RH
2024-11-14 08:27:14,18,25℃,38,71%RH
2024-11-14 08:27:15,18,19℃,38,66%RH
2024-11-14 08:27:16,18,19℃,38,81%RH
2024-11-14 08:27:17,18,09℃,38,87%RH
2024-11-14 08:27:18,18,15℃,38,77%RH
2024-11-14 08:27:19,18,15℃,38,77%RH
2024-11-14 08:27:20,18,04℃,38,73%RH
2024-11-14 08:27:21,18,02℃,38,71%RH
2024-11-14 08:27:22,18,01℃,38,72%RH
2024-11-14 08:27:23,18,08℃,38,66%RH
2024-11-14 08:27:24,18,09℃,38,82%RH
2024-11-14 08:27:25,18,04℃,38,72%RH
2024-11-14 08:27:26,18,12℃,38,78%RH
2024-11-14 08:27:27,18,04℃,38,83%RH
2024-11-14 08:27:28,18,04℃,38,75%RH
2024-11-14 08:27:29,17,91℃,38,77%RH
2024-11-14 08:27:30,17,92℃,38,71%RH
2024-11-14 08:27:31,17,94℃,38,81%RH
2024-11-14 08:27:32,17,95℃,38,75%RH
2024-11-14 08:27:33,17,99℃,38,83%RH
2024-11-14 08:27:34,17,91℃,38,69%RH
2024-11-14 08:27:35,17,84℃,38,76%RH
2024-11-14 08:27:36,17,84℃,38,83%RH
2024-11-14 08:27:37,17,91℃,38,75%RH
2024-11-14 08:27:38,17,89℃,38,92%RH
2024-11-14 08:27:39,17,81℃,38,82%RH
2024-11-14 08:27:40,17,88℃,38,86%RH
2024-11-14 08:27:41,17,85℃,38,77%RH
2024-11-14 08:27:42,17,78℃,38,93%RH
2024-11-14 08:27:43,17,74℃,38,79%RH
2024-11-14 08:27:44,17,71℃,38,88%RH
2024-11-14 08:27:45,17,67℃,38,96%RH
2024-11-14 08:27:46,17,84℃,38,93%RH
2024-11-14 08:27:47,17,67℃,38,88%RH
2024-11-14 08:27:48,17,76℃,38,86%RH
2024-11-14 08:27:49,17,67℃,38,88%RH
2024-11-14 08:27:50,17,73℃,38,88%RH
2024-11-14 08:27:51,17,71℃,38,96%RH
2024-11-14 08:27:52,17,64℃,39,00%RH
2024-11-14 08:27:53,17,64℃,38,99%RH
2024-11-14 08:27:54,17,60℃,39,08%RH
2024-11-14 08:27:55,17,60℃,39,00%RH
2024-11-14 08:27:56,17,64℃,38,98%RH
2024-11-14 08:27:57,17,70℃,39,04%RH
2024-11-14 08:27:58,17,54℃,38,98%RH
2024-11-14 08:27:59,17,53℃,39,04%RH
2024-11-14 08:28:00,17,57℃,39,06%RH
2024-11-14 08:28:01,17,43℃,39,13%RH
2024-11-14 08:28:02,17,51℃,39,15%RH
2024-11-14 08:28:03,17,43℃,38,96%RH
2024-11-14 08:28:04,17,44℃,39,08%RH
2024-11-14 08:28:05,17,40℃,39,08%RH
2024-11-14 08:28:06,17,46℃,39,11%RH
2024-11-14 08:28:07,17,50℃,39,19%RH
2024-11-14 08:28:08,17,46℃,39,16%RH
2024-11-14 08:28:09,17,43℃,39,18%RH
2024-11-14 08:28:10,17,39℃,39,18%RH
2024-11-14 08:28:11,17,32℃,39,27%RH
2024-11-14 08:28:12,17,40℃,39,19%RH
2024-11-14 08:28:13,17,36℃,39,20%RH
2024-11-14 08:28:14,17,37℃,39,20%RH
2024-11-14 08:28:15,17,30℃,39,21%RH
2024-11-14 08:28:16,17,36℃,39,31%RH
2024-11-14 08:28:17,17,25℃,39,29%RH
2024-11-14 08:28:18,17,32℃,39,30%RH
2024-11-14 08:28:19,17,22℃,39,30%RH
2024-11-14 08:28:20,17,25℃,39,31%RH
2024-11-14 08:28:21,17,27℃,39,29%RH
2024-11-14 08:28:22,17,20℃,39,38%RH
2024-11-14 08:28:23,17,23℃,39,21%RH
2024-11-14 08:28:24,17,20℃,39,31%RH
2024-11-14 08:28:25,17,26℃,39,35%RH
2024-11-14 08:28:26,17,15℃,39,44%RH
2024-11-14 08:28:27,17,18℃,39,40%RH
2024-11-14 08:28:28,17,13℃,39,47%RH
2024-11-14 08:28:29,17,15℃,39,53%RH
2024-11-14 08:28:30,17,12℃,39,44%RH
2024-11-14 08:28:31,17,20℃,39,49%RH
2024-11-14 08:28:32,17,12℃,39,50%RH
2024-11-14 08:28:33,17,13℃,39,45%RH
2024-11-14 08:28:34,17,12℃,39,65%RH
2024-11-14 08:28:35,17,09℃,39,56%RH
2024-11-14 08:28:36,17,05℃,39,51%RH
2024-11-14 08:28:37,17,06℃,39,45%RH
2024-11-14 08:28:38,17,03℃,39,65%RH
2024-11-14 08:28:39,17,06℃,39,58%RH
2024-11-14 08:28:40,16,91℃,39,53%RH
2024-11-14 08:28:41,16,92℃,39,66%RH
2024-11-14 08:28:42,16,99℃,39,54%RH
2024-11-14 08:28:43,17,05℃,39,63%RH
2024-11-14 08:28:44,16,99℃,39,64%RH
2024-11-14 08:28:45,16,95℃,39,61%RH
2024-11-14 08:28:46,16,89℃,39,61%RH
2024-11-14 08:28:47,17,02℃,39,72%RH
2024-11-14 08:28:48,16,92℃,39,76%RH
2024-11-14 08:28:49,16,98℃,39,68%RH
2024-11-14 08:28:50,16,92℃,39,73%RH
2024-11-14 08:28:51,16,92℃,39,76%RH
2024-11-14 08:28:52,16,86℃,39,75%RH
2024-11-14 08:28:53,16,79℃,39,74%RH
2024-11-14 08:28:54,16,83℃,39,79%RH
2024-11-14 08:28:55,16,91℃,39,90%RH
2024-11-14 08:28:56,16,86℃,39,90%RH
2024-11-14 08:28:57,16,88℃,39,85%RH
2024-11-14 08:28:58,16,81℃,39,77%RH
2024-11-14 08:28:59,16,86℃,39,79%RH
2024-11-14 08:29:00,16,79℃,39,85%RH
2024-11-14 08:29:01,16,82℃,39,97%RH
2024-11-14 08:29:02,16,69℃,39,87%RH
2024-11-14 08:29:03,16,74℃,39,85%RH
2024-11-14 08:29:04,16,78℃,39,94%RH
2024-11-14 08:29:05,16,77℃,39,88%RH
2024-11-14 08:29:06,16,69℃,39,87%RH
2024-11-14 08:29:07,16,69℃,39,96%RH
2024-11-14 08:29:08,16,69℃,39,91%RH
2024-11-14 08:29:09,16,68℃,39,98%RH
2024-11-14 08:29:10,16,62℃,39,96%RH
2024-11-14 08:29:11,16,68℃,39,90%RH
2024-11-14 08:29:12,16,71℃,40,06%RH
2024-11-14 08:29:13,16,74℃,40,07%RH
2024-11-14 08:29:14,16,65℃,39,98%RH
2024-11-14 08:29:15,16,62℃,39,93%RH
2024-11-14 08:29:16,16,57℃,40,12%RH
2024-11-14 08:29:17,16,64℃,40,11%RH
2024-11-14 08:29:18,16,61℃,40,17%RH
2024-11-14 08:29:19,16,55℃,39,99%RH
2024-11-14 08:29:20,16,61℃,40,08%RH
2024-11-14 08:29:21,16,54℃,40,15%RH
2024-11-14 08:29:22,16,62℃,40,14%RH
2024-11-14 08:29:23,16,51℃,40,16%RH
2024-11-14 08:29:24,16,54℃,40,23%RH
2024-11-14 08:29:25,16,47℃,40,20%RH
2024-11-14 08:29:26,16,54℃,40,16%RH
2024-11-14 08:29:27,16,58℃,40,18%RH
2024-11-14 08:29:28,16,48℃,40,19%RH
2024-11-14 08:29:29,16,51℃,40,26%RH
2024-11-14 08:29:30,16,50℃,40,23%RH
2024-11-14 08:29:31,16,39℃,40,23%RH
2024-11-14 08:29:32,16,41℃,40,19%RH
2024-11-14 08:29:33,16,40℃,40,12%RH
2024-11-14 08:29:34,16,44℃,40,24%RH
2024-11-14 08:29:35,16,43℃,40,30%RH
2024-11-14 08:29:36,16,41℃,40,30%RH
2024-11-14 08:29:37,16,41℃,40,42%RH
2024-11-14 08:29:38,16,46℃,40,26%RH
2024-11-14 08:29:39,16,35℃,40,23%RH
2024-11-14 08:29:40,16,34℃,40,40%RH
2024-11-14 08:29:41,16,39℃,40,45%RH
2024-11-14 08:29:42,16,40℃,40,31%RH
2024-11-14 08:29:43,16,44℃,40,39%RH
2024-11-14 08:29:44,16,34℃,40,41%RH
2024-11-14 08:29:45,16,28℃,40,42%RH
2024-11-14 08:29:46,16,39℃,40,47%RH
2024-11-14 08:29:47,16,30℃,40,47%RH
2024-11-14 08:29:48,16,33℃,40,39%RH
2024-11-14 08:29:49,16,31℃,40,37%RH
2024-11-14 08:29:50,16,27℃,40,52%RH
2024-11-14 08:29:51,16,30℃,40,42%RH
2024-11-14 08:29:52,16,24℃,40,57%RH
2024-11-14 08:29:53,16,27℃,40,56%RH
2024-11-14 08:29:54,16,28℃,40,58%RH
2024-11-14 08:29:55,16,35℃,40,51%RH
2024-11-14 08:29:56,16,23℃,40,61%RH
2024-11-14 08:29:57,16,26℃,40,65%RH
2024-11-14 08:29:58,16,31℃,40,52%RH
2024-11-14 08:29:59,16,20℃,40,67%RH
2024-11-14 08:30:00,16,19℃,40,55%RH
2024-11-14 08:30:01,16,20℃,40,57%RH
2024-11-14 08:30:02,16,24℃,40,67%RH
2024-11-14 08:30:03,16,16℃,40,57%RH
2024-11-14 08:30:04,16,21℃,40,64%RH
2024-11-14 08:30:05,16,16℃,40,66%RH
2024-11-14 08:30:06,16,26℃,40,64%RH
2024-11-14 08:30:07,16,19℃,40,74%RH
2024-11-14 08:30:08,16,23℃,40,69%RH
2024-11-14 08:30:09,16,17℃,40,61%RH
2024-11-14 08:30:10,16,19℃,40,76%RH
2024-11-14 08:30:11,16,17℃,40,66%RH
2024-11-14 08:30:12,16,16℃,40,76%RH
2024-11-14 08:30:13,16,14℃,40,78%RH
2024-11-14 08:30:14,16,12℃,40,73%RH
2024-11-14 08:30:15,16,13℃,40,73%RH
2024-11-14 08:30:16,16,16℃,40,74%RH
2024-11-14 08:30:17,16,14℃,40,82%RH
2024-11-14 08:30:18,16,17℃,40,80%RH
2024-11-14 08:30:19,16,06℃,40,82%RH
2024-11-14 08:30:20,16,13℃,40,80%RH
2024-11-14 08:30:21,16,10℃,40,88%RH
2024-11-14 08:30:22,16,09℃,40,75%RH
2024-11-14 08:30:24,16,02℃,40,82%RH
2024-11-14 08:30:25,16,02℃,40,93%RH
2024-11-14 08:30:26,16,03℃,40,82%RH
2024-11-14 08:30:27,16,02℃,40,87%RH
2024-11-14 08:30:28,15,95℃,40,88%RH
2024-11-14 08:30:29,16,04℃,40,83%RH
2024-11-14 08:30:30,16,12℃,40,95%RH
2024-11-14 08:30:31,15,99℃,40,85%RH
2024-11-14 08:30:32,16,00℃,40,98%RH
2024-11-14 08:30:33,16,00℃,40,93%RH
2024-11-14 08:30:34,16,02℃,40,96%RH
2024-11-14 08:30:35,15,90℃,40,98%RH
2024-11-14 08:30:36,15,97℃,40,89%RH
2024-11-14 08:30:37,15,99℃,40,94%RH
2024-11-14 08:30:38,16,02℃,41,01%RH
2024-11-14 08:30:39,15,97℃,41,09%RH
2024-11-14 08:30:40,15,90℃,40,97%RH
2024-11-14 08:30:41,15,85℃,41,08%RH
2024-11-14 08:30:42,15,90℃,41,03%RH
2024-11-14 08:30:43,15,96℃,41,09%RH
2024-11-14 08:30:44,15,88℃,41,03%RH
2024-11-14 08:30:45,15,85℃,41,24%RH
2024-11-14 08:30:46,15,85℃,41,13%RH
2024-11-14 08:30:47,15,89℃,41,10%RH
2024-11-14 08:30:48,15,99℃,41,13%RH
2024-11-14 08:30:49,15,92℃,41,14%RH
2024-11-14 08:30:50,15,88℃,41,17%RH
2024-11-14 08:30:51,15,92℃,41,21%RH
2024-11-14 08:30:52,15,93℃,41,11%RH
2024-11-14 08:30:53,15,88℃,41,19%RH
2024-11-14 08:30:54,15,85℃,41,17%RH
2024-11-14 08:30:55,15,86℃,41,16%RH
2024-11-14 08:30:56,15,89℃,41,12%RH
2024-11-14 08:30:57,15,85℃,41,19%RH
2024-11-14 08:30:58,15,83℃,41,16%RH
2024-11-14 08:30:59,15,85℃,41,17%RH
2024-11-14 08:31:00,15,86℃,41,25%RH
2024-11-14 08:31:01,15,79℃,41,16%RH
2024-11-14 08:31:02,15,83℃,41,29%RH
2024-11-14 08:31:03,15,86℃,41,33%RH
2024-11-14 08:31:04,15,86℃,41,25%RH
2024-11-14 08:31:05,15,85℃,41,33%RH
2024-11-14 08:31:06,15,75℃,41,29%RH
2024-11-14 08:31:07,15,82℃,41,32%RH
2024-11-14 08:31:08,15,73℃,41,29%RH
2024-11-14 08:31:09,15,70℃,41,29%RH
2024-11-14 08:31:10,15,83℃,41,46%RH
2024-11-14 08:31:11,15,76℃,41,23%RH
2024-11-14 08:31:12,15,66℃,41,34%RH
2024-11-14 08:31:13,15,70℃,41,45%RH
2024-11-14 08:31:14,15,72℃,41,44%RH
2024-11-14 08:31:15,15,70℃,41,45%RH
2024-11-14 08:31:16,15,76℃,41,39%RH
2024-11-14 08:31:17,15,72℃,41,49%RH
2024-11-14 08:31:18,15,68℃,41,46%RH
2024-11-14 08:31:19,15,70℃,41,43%RH
2024-11-14 08:31:20,15,65℃,41,40%RH
2024-11-14 08:31:21,15,63℃,41,32%RH
2024-11-14 08:31:22,15,75℃,41,59%RH
2024-11-14 08:31:23,15,65℃,41,44%RH
2024-11-14 08:31:24,15,69℃,41,53%RH
2024-11-14 08:31:25,15,81℃,41,47%RH
2024-11-14 08:31:26,15,65℃,41,42%RH
2024-11-14 08:31:27,15,76℃,41,54%RH
2024-11-14 08:31:28,15,75℃,41,64%RH
2024-11-14 08:31:29,15,65℃,41,44%RH
2024-11-14 08:31:30,15,65℃,41,52%RH
2024-11-14 08:31:31,15,70℃,41,45%RH
2024-11-14 08:31:32,15,66℃,41,51%RH
2024-11-14 08:31:33,15,66℃,41,53%RH
2024-11-14 08:31:34,15,62℃,41,65%RH
2024-11-14 08:31:35,15,56℃,41,61%RH
2024-11-14 08:31:36,15,72℃,41,57%RH
2024-11-14 08:31:37,15,55℃,41,59%RH
2024-11-14 08:31:38,15,62℃,41,53%RH
2024-11-14 08:31:39,15,66℃,41,62%RH
2024-11-14 08:31:40,15,56℃,41,64%RH
2024-11-14 08:31:41,15,65℃,41,60%RH
2024-11-14 08:31:42,15,56℃,41,57%RH
2024-11-14 08:31:43,15,62℃,41,58%RH
2024-11-14 08:31:44,15,56℃,41,62%RH
2024-11-14 08:31:45,15,61℃,41,70%RH
2024-11-14 08:31:46,15,58℃,41,66%RH
2024-11-14 08:31:47,15,58℃,41,64%RH
2024-11-14 08:31:48,15,63℃,41,73%RH
2024-11-14 08:31:49,15,51℃,41,65%RH
2024-11-14 08:31:50,15,58℃,41,67%RH
2024-11-14 08:31:51,15,55℃,41,82%RH
2024-11-14 08:31:52,15,42℃,41,78%RH
2024-11-14 08:31:53,15,56℃,41,74%RH
2024-11-14 08:31:54,15,48℃,41,85%RH
2024-11-14 08:31:55,15,63℃,41,75%RH
2024-11-14 08:31:56,15,51℃,41,70%RH
2024-11-14 08:31:57,15,54℃,41,73%RH
2024-11-14 08:31:58,15,49℃,41,68%RH
2024-11-14 08:31:59,15,52℃,41,78%RH
2024-11-14 08:32:00,15,46℃,41,73%RH
2024-11-14 08:32:01,15,52℃,41,86%RH
2024-11-14 08:32:02,15,52℃,41,81%RH
2024-11-14 08:32:03,15,40℃,41,74%RH
2024-11-14 08:32:04,15,52℃,41,78%RH
2024-11-14 08:32:05,15,49℃,41,84%RH
2024-11-14 08:32:06,15,49℃,41,89%RH
2024-11-14 08:32:07,15,58℃,41,86%RH
2024-11-14 08:32:08,15,46℃,41,81%RH
2024-11-14 08:32:09,15,54℃,41,87%RH
2024-11-14 08:32:10,15,44℃,41,81%RH
2024-11-14 08:32:11,15,48℃,41,79%RH
2024-11-14 08:32:12,15,49℃,41,86%RH
2024-11-14 08:32:13,15,49℃,41,93%RH
2024-11-14 08:32:14,15,42℃,41,92%RH
2024-11-14 08:32:15,15,45℃,41,85%RH
2024-11-14 08:32:16,15,38℃,41,81%RH
2024-11-14 08:32:17,15,40℃,41,81%RH
2024-11-14 08:32:18,15,51℃,41,85%RH
2024-11-14 08:32:19,15,41℃,42,03%RH
2024-11-14 08:32:20,15,38℃,41,94%RH
2024-11-14 08:32:21,15,44℃,41,89%RH
2024-11-14 08:32:22,15,48℃,41,87%RH
2024-11-14 08:32:23,15,38℃,42,00%RH
2024-11-14 08:32:24,15,49℃,41,90%RH
2024-11-14 08:32:25,15,33℃,41,96%RH
2024-11-14 08:32:26,15,44℃,41,98%RH
2024-11-14 08:32:27,15,40℃,41,85%RH
2024-11-14 08:32:28,15,37℃,41,94%RH
2024-11-14 08:32:29,15,41℃,42,03%RH
2024-11-14 08:32:30,15,45℃,42,04%RH
2024-11-14 08:32:31,15,45℃,42,01%RH
2024-11-14 08:32:32,15,44℃,41,98%RH
2024-11-14 08:32:33,15,44℃,41,94%RH
2024-11-14 08:32:34,15,41℃,41,98%RH
2024-11-14 08:32:35,15,31℃,42,07%RH
2024-11-14 08:32:36,15,34℃,42,01%RH
2024-11-14 08:32:37,15,35℃,42,05%RH
2024-11-14 08:32:38,15,40℃,42,13%RH
2024-11-14 08:32:39,15,37℃,42,01%RH
2024-11-14 08:32:40,15,40℃,42,06%RH
2024-11-14 08:32:41,15,35℃,42,13%RH
2024-11-14 08:32:42,15,38℃,42,09%RH
2024-11-14 08:32:43,15,42℃,42,13%RH
2024-11-14 08:32:44,15,38℃,42,22%RH
2024-11-14 08:32:45,15,31℃,42,17%RH
2024-11-14 08:32:46,15,37℃,42,11%RH
2024-11-14 08:32:47,15,31℃,42,15%RH
2024-11-14 08:32:48,15,41℃,42,20%RH
2024-11-14 08:32:49,15,34℃,42,11%RH
2024-11-14 08:32:50,15,31℃,42,17%RH
2024-11-14 08:32:51,15,31℃,42,20%RH
2024-11-14 08:32:52,15,33℃,42,11%RH
2024-11-14 08:32:53,15,31℃,42,09%RH
2024-11-14 08:32:54,15,24℃,42,07%RH
2024-11-14 08:32:55,15,30℃,42,13%RH
2024-11-14 08:32:56,15,33℃,42,18%RH
2024-11-14 08:32:57,15,23℃,42,18%RH
2024-11-14 08:32:58,15,34℃,42,20%RH
2024-11-14 08:32:59,15,38℃,42,09%RH
2024-11-14 08:33:00,15,21℃,42,26%RH
2024-11-14 08:33:01,15,35℃,42,18%RH
2024-11-14 08:33:02,15,24℃,42,23%RH
2024-11-14 08:33:03,15,30℃,42,14%RH
2024-11-14 08:33:04,15,31℃,42,19%RH
2024-11-14 08:33:05,15,23℃,42,30%RH
2024-11-14 08:33:06,15,27℃,42,14%RH
2024-11-14 08:33:07,15,25℃,42,29%RH
2024-11-14 08:33:08,15,24℃,42,17%RH
2024-11-14 08:33:09,15,24℃,42,28%RH
2024-11-14 08:33:10,15,25℃,42,17%RH
2024-11-14 08:33:11,15,27℃,42,30%RH
2024-11-14 08:33:12,15,21℃,42,26%RH
2024-11-14 08:33:13,15,27℃,42,19%RH
2024-11-14 08:33:14,15,23℃,42,17%RH
2024-11-14 08:33:15,15,23℃,42,31%RH
2024-11-14 08:33:16,15,21℃,42,21%RH
2024-11-14 08:33:17,15,27℃,42,28%RH
2024-11-14 08:33:18,15,23℃,42,25%RH
2024-11-14 08:33:19,15,20℃,42,30%RH
2024-11-14 08:33:20,15,15℃,42,34%RH
2024-11-14 08:33:21,15,08℃,42,29%RH
2024-11-14 08:33:22,15,30℃,42,26%RH
2024-11-14 08:33:23,15,28℃,42,30%RH
2024-11-14 08:33:24,15,23℃,42,34%RH
2024-11-14 08:33:25,15,18℃,42,35%RH
2024-11-14 08:33:26,15,17℃,42,34%RH
2024-11-14 08:33:27,15,20℃,42,30%RH
2024-11-14 08:33:28,15,18℃,42,37%RH
2024-11-14 08:33:29,15,18℃,42,45%RH
2024-11-14 08:33:30,15,24℃,42,33%RH
2024-11-14 08:33:31,15,18℃,42,40%RH
2024-11-14 08:33:32,15,14℃,42,35%RH
2024-11-14 08:33:33,15,21℃,42,33%RH
2024-11-14 08:33:34,15,27℃,42,34%RH
2024-11-14 08:33:35,15,15℃,42,40%RH
2024-11-14 08:33:36,15,20℃,42,32%RH
2024-11-14 08:33:37,15,21℃,42,39%RH
2024-11-14 08:33:38,15,18℃,42,33%RH
2024-11-14 08:33:39,15,14℃,42,32%RH
2024-11-14 08:33:40,15,21℃,42,31%RH
2024-11-14 08:33:41,15,14℃,42,48%RH
2024-11-14 08:33:42,15,17℃,42,39%RH
2024-11-14 08:33:43,15,24℃,42,48%RH
2024-11-14 08:33:44,15,23℃,42,33%RH
2024-11-14 08:33:45,15,15℃,42,37%RH
2024-11-14 08:33:46,15,17℃,42,34%RH
2024-11-14 08:33:47,15,18℃,42,41%RH
2024-11-14 08:33:48,15,14℃,42,48%RH
2024-11-14 08:33:49,15,18℃,42,36%RH
2024-11-14 08:33:50,15,14℃,42,44%RH
2024-11-14 08:33:51,15,14℃,42,44%RH
2024-11-14 08:33:52,15,18℃,42,35%RH
2024-11-14 08:33:53,15,17℃,42,51%RH
